,0.0,0.022727272727272728,0.045454545454545456,0.06818181818181818,0.09090909090909091,0.11363636363636365,0.13636363636363635,0.1590909090909091,0.18181818181818182,0.20454545454545456,0.2272727272727273,0.25
0.0,0.0028232815705688807,-1.7371084789155526,-2.6849843270049396,-3.2334534962929826,-3.7012208938004676,-3.94622943704476,-4.190673010024624,-4.342719594485197,-4.540003011206025,-4.635543653506902,-4.710219175240003,-4.7952802350635855
0.022727272727272728,-1.0333130043398855,-2.7157697193573567,-3.6418058931793666,-4.250138135438375,-4.69047420386566,-4.984893172900355,-5.194676182414776,-5.453158247884399,-5.54285952840707,-5.640904628300011,-5.7507852493395895,-5.845486200565508
0.045454545454545456,-1.7617867280322654,-3.4368571592509447,-4.411165045192391,-5.017516623397816,-5.436127276967344,-5.752214862209768,-5.9542761942640405,-6.135056475783993,-6.267642847568735,-6.407079895709603,-6.490954856646427,-6.561594641640605
0.06818181818181818,-2.3234606330761025,-4.031174626121765,-4.969368119806774,-5.588523639693122,-6.013713827607885,-6.294335343690571,-6.544814073278567,-6.720266173270384,-6.845201724746302,-6.947791277643954,-7.049828063304112,-7.1238188011333134
0.09090909090909091,-2.814250494608795,-4.5755152309816,-5.4858138624770785,-6.044731769245819,-6.486310231985698,-6.752968375850944,-7.003825604260538,-7.171780698795107,-7.368416180307465,-7.464243064496903,-7.526836381661409,-7.598297345199177
0.11363636363636365,-3.2335004984241875,-4.9257452952025895,-5.869384757870524,-6.409101165924882,-6.889605466874688,-7.177551497528846,-7.449138003299204,-7.583330892707274,-7.747796701006173,-7.836939400675214,-7.958665456987867,-8.005571446367053
0.13636363636363635,-3.5568298011501804,-5.254774188310816,-6.179363296390717,-6.8029352551929065,-7.23751852399468,-7.5417167771223745,-7.750443493019349,-7.92379813838144,-8.06406883399062,-8.15851410421319,-8.255624460352692,-8.319492062730554
0.1590909090909091,-3.83809152535531,-5.570865352660746,-6.508545236804645,-7.060798074820575,-7.491261652342381,-7.836961432301421,-8.048798988255694,-8.240213506754353,-8.36447390955201,-8.501063438413192,-8.59278103716762,-8.632014909075119
0.18181818181818182,-4.07931907924106,-5.797890573741038,-6.718062650141464,-7.341714220373637,-7.73408764750952,-8.056646096329967,-8.281637906315693,-8.455936459583366,-8.611578345092317,-8.713840352208592,-8.789979603405119,-8.870377151387117
0.20454545454545456,-4.288476681546172,-6.024927172586928,-6.982120901523391,-7.552220370048754,-7.935111280874985,-8.2588644325144,-8.488654306015569,-8.630202193389788,-8.808182950457404,-8.916349138705813,-9.008222896803687,-9.06301078226661
0.2272727272727273,-4.465582519230999,-6.152122237617686,-7.124701020746074,-7.744476249766884,-8.16824663481045,-8.425340624998661,-8.659952858183221,-8.830555776073957,-8.990915559981683,-9.077566029832864,-9.15392741526929,-9.26120513033526
0.25,-4.590620175060348,-6.301307581182987,-7.207393130660206,-7.8841157156241675,-8.266021683282805,-8.565943789145248,-8.807063946005801,-8.988141643402681,-9.094856870548666,-9.22831926128462,-9.277649211690342,-9.38846027387765
